1000	3	3
1	15	1
2	16	2
3	15	3
4	16	3
5	7	3
6	9	3
7	20	3
8	12	2
9	10	2
10	15	2
11	14	3
12	18	3
13	19	2
14	7	3
15	17	2
16	11	3
17	20	1
18	12	2
19	18	2
20	12	3
21	20	3
22	13	3
23	12	1
24	16	1
25	15	1
26	7	2
27	16	2
28	14	2
29	8	2
30	14	3
31	13	2
32	15	3
33	19	3
34	13	1
35	8	3
36	12	3
37	17	3
38	11	2
39	16	2
40	7	2
41	17	3
42	9	3
43	14	3
44	8	1
45	19	3
46	8	3
47	19	1
48	19	1
49	13	3
50	15	2
51	12	1
52	19	3
53	10	2
54	19	1
55	11	1
56	18	3
57	17	2
58	18	3
59	9	3
60	10	2
61	16	2
62	16	3
63	17	1
64	19	3
65	10	3
66	20	1
67	18	2
68	12	1
69	17	3
70	13	1
71	16	1
72	18	3
73	16	1
74	7	3
75	16	3
76	7	1
77	13	2
78	16	1
79	8	1
80	11	2
81	12	3
82	15	2
83	19	3
84	8	3
85	10	2
86	7	3
87	11	1
88	8	1
89	15	2
90	11	1
91	8	3
92	15	1
93	17	3
94	9	3
95	13	1
96	7	2
97	14	2
98	19	2
99	12	1
100	15	2
101	9	2
102	20	2
103	14	2
104	12	2
105	18	2
106	12	3
107	10	3
108	17	3
109	12	2
110	11	2
111	16	1
112	17	2
113	13	1
114	8	3
115	16	2
116	10	2
117	11	3
118	18	2
119	16	2
120	8	2
121	19	3
122	15	3
123	8	3
124	9	2
125	7	3
126	15	1
127	18	3
128	14	3
129	11	1
130	8	1
131	9	2
132	20	1
133	11	2
134	12	3
135	16	3
136	9	1
137	19	1
138	16	1
139	15	2
140	20	2
141	11	2
142	9	1
143	8	2
144	10	3
145	14	2
146	7	1
147	17	1
148	16	3
149	13	2
150	9	1
151	19	2
152	15	2
153	14	1
154	14	2
155	10	2
156	18	3
157	7	3
158	8	1
159	14	3
160	13	1
161	14	3
162	9	1
163	14	3
164	15	2
165	7	3
166	8	1
167	20	2
168	17	3
169	12	3
170	11	2
171	16	2
172	15	1
173	8	2
174	20	2
175	19	3
176	16	3
177	7	1
178	16	2
179	17	3
180	19	3
181	20	2
182	17	2
183	14	2
184	17	2
185	9	2
186	14	1
187	18	2
188	7	2
189	20	3
190	13	1
191	13	1
192	15	2
193	19	3
194	8	3
195	12	2
196	19	3
197	13	1
198	10	3
199	18	1
200	12	1
201	15	3
202	7	1
203	14	3
204	16	2
205	13	1
206	10	2
207	19	1
208	19	3
209	14	1
210	8	3
211	15	2
212	15	1
213	13	1
214	10	2
215	13	3
216	18	1
217	14	2
218	12	1
219	12	2
220	17	1
221	11	1
222	7	3
223	7	1
224	12	3
225	20	2
226	17	3
227	13	2
228	9	2
229	18	1
230	18	1
231	8	2
232	19	3
233	15	2
234	19	1
235	11	3
236	9	2
237	17	3
238	14	1
239	17	3
240	20	3
241	15	3
242	14	3
243	11	1
244	11	3
245	16	2
246	16	3
247	12	2
248	7	2
249	20	2
250	14	1
251	19	3
252	14	1
253	7	3
254	11	3
255	20	1
256	16	1
257	8	3
258	7	1
259	10	2
260	7	1
261	19	3
262	17	1
263	9	1
264	7	3
265	20	2
266	16	1
267	19	1
268	15	2
269	14	1
270	11	2
271	7	2
272	18	2
273	19	1
274	10	2
275	15	3
276	11	2
277	17	3
278	18	1
279	19	1
280	20	2
281	17	1
282	11	2
283	9	1
284	20	3
285	16	3
286	10	3
287	11	3
288	10	2
289	19	2
290	19	1
291	11	2
292	8	3
293	12	3
294	14	1
295	7	1
296	14	1
297	16	2
298	7	3
299	16	3
300	12	1
301	19	2
302	8	3
303	10	2
304	12	1
305	13	3
306	11	2
307	16	3
308	13	2
309	14	1
310	19	3
311	18	1
312	11	3
313	11	3
314	7	3
315	14	2
316	17	3
317	16	3
318	14	3
319	10	2
320	20	1
321	14	3
322	16	2
323	16	2
324	10	3
325	14	1
326	20	3
327	19	1
328	16	1
329	10	1
330	11	1
331	18	3
332	16	2
333	11	1
334	11	1
335	8	1
336	8	3
337	9	1
338	17	1
339	11	1
340	7	2
341	9	3
342	19	1
343	8	1
344	20	1
345	7	2
346	14	1
347	8	3
348	17	3
349	8	1
350	19	3
351	11	2
352	8	3
353	7	3
354	18	3
355	20	3
356	14	1
357	15	3
358	8	2
359	12	3
360	17	2
361	10	3
362	19	1
