500	5	3
1	15	1
2	20	2
3	17	1
4	9	2
5	14	1
6	19	3
7	7	3
8	15	3
9	9	2
10	12	1
11	13	3
12	16	1
13	8	2
14	11	1
15	7	3
16	20	1
17	20	3
18	13	1
19	13	1
20	9	2
21	17	3
22	15	3
23	15	1
24	14	2
25	9	3
26	15	3
27	11	3
28	8	2
29	7	3
30	7	1
31	15	3
32	13	1
33	19	2
34	20	1
35	17	3
36	7	2
37	19	2
38	10	2
39	18	2
40	14	1
41	19	2
42	8	2
43	7	2
44	11	3
45	7	2
46	8	3
47	18	2
48	7	3
49	15	2
50	19	3
51	9	1
52	13	1
53	19	3
54	11	1
55	20	2
56	11	2
57	7	2
58	15	1
59	14	2
60	11	1
61	15	3
62	12	3
63	7	1
64	14	1
65	16	2
66	8	3
67	9	2
68	16	2
69	11	3
70	9	1
71	13	3
72	20	2
73	15	1
74	12	2
75	20	2
76	18	3
77	18	3
78	17	1
79	8	3
80	15	2
81	20	3
82	11	1
83	16	1
84	13	1
85	7	2
86	7	2
87	9	1
88	20	1
89	19	2
90	15	2
91	20	2
92	18	3
93	7	1
94	19	3
95	12	1
96	18	2
97	12	3
98	11	3
99	11	2
100	12	2
101	14	3
102	14	3
103	9	1
104	15	1
105	13	2
106	7	1
107	12	1
108	19	3
109	7	1
110	7	3
111	10	3
112	20	3
113	13	2
114	17	3
115	19	2
116	7	3
117	20	3
118	7	2
119	17	2
120	14	3
121	8	2
122	16	3
123	13	1
124	17	3
125	11	3
126	10	2
127	12	1
128	7	2
129	12	3
130	8	2
131	12	2
132	20	3
133	17	2
134	14	2
135	11	3
136	14	1
137	20	1
138	19	3
139	20	3
140	17	3
141	19	1
142	20	3
143	17	3
144	9	1
145	16	1
146	10	2
147	9	2
148	14	1
149	18	2
150	15	2
151	10	3
152	16	1
153	20	3
154	12	1
155	14	3
156	17	2
157	13	2
158	10	3
159	20	1
160	20	2
161	16	1
162	8	1
163	12	2
164	14	2
165	10	2
166	13	2
167	13	2
168	13	1
169	13	2
170	14	2
171	10	1
172	10	3
173	10	3
174	12	3
175	9	2
176	13	3
177	10	2
178	20	1
179	13	2
180	13	1
181	14	2
182	9	2
183	11	1
184	20	3
185	14	3
186	11	3
187	14	2
188	18	3
189	14	1
190	12	3
191	18	1
192	17	3
193	13	2
194	10	1
195	10	1
196	19	2
197	11	3
198	10	1
199	20	3
200	16	1
201	17	2
202	18	2
203	7	1
204	18	3
205	16	2
206	12	1
207	9	2
208	14	1
209	17	3
210	19	1
211	13	3
212	10	2
213	20	2
214	16	3
215	15	3
216	14	2
217	14	1
218	10	1
219	15	1
220	7	2
221	15	2
222	8	2
223	13	3
224	16	2
225	7	2
226	10	3
227	16	2
228	10	2
229	18	1
230	19	1
231	7	2
232	17	3
233	16	1
234	20	1
235	15	3
236	7	1
237	15	1
238	17	2
239	7	3
240	11	1
241	13	2
242	18	1
243	8	1
244	10	1
245	14	3
246	10	2
247	9	2
248	9	1
249	19	3
250	20	1
251	15	3
252	11	3
253	20	3
254	8	1
255	13	3
256	9	1
257	7	2
258	20	2
259	13	2
260	13	2
261	18	1
262	12	3
263	14	3
264	19	2
265	17	1
266	20	1
267	14	1
268	19	2
269	16	2
270	20	1
271	9	2
272	17	3
273	7	3
274	18	1
275	10	2
276	11	1
277	20	3
278	12	2
279	7	1
280	11	2
281	7	1
282	16	1
283	17	2
284	7	3
285	10	1
286	8	3
287	18	1
288	8	1
289	10	1
290	16	2
291	17	1
292	8	1
293	18	2
294	11	1
295	17	1
296	8	1
297	16	1
298	15	2
299	15	3
300	14	1
301	13	3
302	15	3
303	20	1
304	19	3
305	17	3
306	15	3
307	12	3
308	20	3
309	15	2
310	19	2
311	19	2
312	19	2
313	13	2
314	11	3
315	19	2
316	18	1
317	13	1
318	17	2
319	13	1
320	12	1
321	19	2
322	13	1
323	12	3
324	13	1
325	18	2
326	12	1
327	16	2
328	12	2
329	17	3
330	11	3
331	13	2
332	19	3
333	8	1
334	16	3
335	20	2
336	18	1
337	14	2
338	9	1
339	8	3
340	12	1
341	20	1
342	13	3
343	14	3
344	13	1
345	8	2
346	17	3
347	7	3
348	20	3
349	13	3
350	14	2
351	13	3
352	19	3
353	7	2
354	13	1
355	12	2
356	14	1
357	15	3
358	17	1
359	18	2
360	14	2
361	16	3
362	18	1
363	12	2
364	10	3
365	19	1
366	12	1
367	20	1
368	9	1
369	15	1
370	17	1
371	8	3
372	9	2
373	19	2
374	10	1
375	17	2
376	8	2
377	7	3
378	9	2
379	9	1
380	19	2
381	7	2
382	9	1
383	20	2
384	7	1
385	20	2
386	11	1
387	16	3
388	19	2
389	7	1
390	11	1
391	12	2
392	13	2
393	8	3
394	13	1
395	20	1
396	11	1
397	13	2
398	20	1
399	17	3
400	9	1
401	17	1
402	17	3
403	14	1
404	11	2
405	9	2
406	8	2
407	14	3
408	12	2
409	9	1
410	18	1
411	18	3
412	19	3
413	12	3
414	14	1
415	9	2
416	18	3
417	20	1
418	15	1
419	7	2
420	16	1
421	17	3
422	8	2
423	12	3
424	19	2
425	9	1
426	15	2
427	14	1
428	7	2
429	10	3
430	8	2
431	10	1
432	18	1
433	10	2
434	10	2
435	20	1
436	8	3
437	19	2
438	9	3
439	11	1
440	12	2
441	17	3
442	15	2
443	12	3
444	12	2
445	19	2
446	14	1
447	8	2
448	12	1
449	13	2
450	15	2
451	7	3
452	16	3
453	16	1
454	10	2
455	19	2
456	14	1
457	9	2
458	16	2
459	17	3
460	20	1
461	11	1
462	16	3
463	18	1
464	7	3
465	16	2
466	17	2
467	16	2
468	10	2
469	11	3
470	7	3
471	7	2
472	19	1
473	13	3
474	9	1
475	17	1
476	18	1
477	13	3
478	15	1
479	18	2
480	9	3
481	8	3
482	9	2
483	20	2
484	11	2
485	8	2
486	16	1
487	8	2
488	16	3
489	9	2
490	12	3
491	14	2
492	20	1
493	15	2
494	8	1
495	11	3
496	11	1
497	8	3
498	9	1
499	20	2
500	15	2
0	1	5
5	0	4
5	2	0
