200	10	5		
1	20	2		
2	19	5		
3	12	5		
4	13	2		
5	13	3		
6	14	4		
7	20	2		
8	10	2		
9	8	2		
10	10	4		
11	10	2		
12	15	3		
13	20	3		
14	7	2		
15	10	3		
16	19	5		
17	18	3		
18	18	5		
19	11	3		
20	20	2		
21	11	4		
22	16	3		
23	9	5		
24	9	2		
25	13	5		
26	14	3		
27	15	5		
28	15	2		
29	7	2		
30	14	5		
31	14	2		
32	9	3		
33	17	3		
34	16	2		
35	18	4		
36	18	5		
37	17	4		
38	17	1		
39	12	3		
40	17	3		
41	15	3		
42	12	3		
43	7	4		
44	11	3		
45	8	1		
46	9	2		
47	17	3		
48	12	1		
49	19	5		
50	18	2		
51	18	4		
52	15	2		
53	19	2		
54	19	3		
55	18	4		
56	12	4		
57	17	1		
58	9	2		
59	12	4		
60	7	1		
61	10	1		
62	16	4		
63	7	4		
64	16	2		
65	12	5		
66	17	1		
67	13	4		
68	17	4		
69	13	1		
70	7	5		
71	9	3		
72	19	4		
73	15	3		
74	16	1		
75	14	1		
76	14	5		
77	19	2		
78	20	5		
79	15	4		
80	13	1		
81	18	1		
82	18	5		
83	8	1		
84	8	3		
85	13	5		
86	19	1		
87	14	2		
88	12	5		
89	18	1		
90	8	3		
91	13	2		
92	14	4		
93	19	4		
94	19	2		
95	9	3		
96	18	1		
97	13	4		
98	12	2		
99	12	5		
100	15	2		
101	19	5		
102	11	5		
103	9	5		
104	7	3		
105	7	4		
106	20	4		
107	8	5		
108	15	1		
109	14	4		
110	11	2		
111	20	3		
112	14	5		
113	13	2		
114	11	1		
115	18	5		
116	7	2		
117	15	5		
118	14	3		
119	7	5		
120	17	4		
121	17	3		
122	13	1		
123	11	1		
124	9	5		
125	12	4		
126	12	2		
127	12	4		
128	12	2		
129	20	3		
130	10	1		
131	12	5		
132	14	1		
133	13	3		
134	9	2		
135	19	2		
136	10	4		
137	17	4		
138	12	3		
139	17	3		
140	8	3		
141	7	2		
142	10	5		
143	16	3		
144	18	3		
145	16	2		
146	10	3		
147	8	4		
148	10	2		
149	12	5		
150	12	2		
151	8	2		
152	18	5		
153	20	5		
154	9	4		
155	15	3		
156	14	1		
157	7	1		
158	19	4		
159	17	3		
160	13	3		
161	16	2		
162	10	3		
163	11	2		
164	20	5		
165	20	4		
166	17	4		
167	20	2		
168	9	3		
169	8	2		
170	19	5		
171	8	1		
172	8	2		
173	8	2		
174	14	3		
175	16	1		
176	17	3		
177	7	2		
178	12	1		
179	18	5		
180	7	1		
181	16	1		
182	17	4		
183	15	1		
184	13	1		
185	19	1		
186	8	5		
187	17	2		
188	8	1		
189	7	5		
190	18	5		
191	20	1		
192	11	1		
193	7	2		
194	9	4		
195	20	3		
196	11	2		
197	12	2		
198	16	5		
199	16	2		
200	18	2		
0	1	5	2	1
2	0	4	2	2
5	4	0	5	2
1	5	4	0	1
4	5	1	5	0
