500	10	5		
1	17	2		
2	19	2		
3	16	2		
4	20	5		
5	15	5		
6	11	3		
7	17	1		
8	12	3		
9	15	3		
10	18	1		
11	13	3		
12	11	3		
13	20	5		
14	11	1		
15	19	1		
16	14	4		
17	8	1		
18	11	2		
19	20	3		
20	16	1		
21	9	3		
22	9	2		
23	17	3		
24	16	4		
25	14	2		
26	18	3		
27	18	3		
28	12	3		
29	18	3		
30	11	5		
31	11	5		
32	14	2		
33	17	3		
34	12	1		
35	19	3		
36	15	2		
37	16	4		
38	17	2		
39	8	4		
40	12	3		
41	11	2		
42	19	3		
43	14	3		
44	17	2		
45	20	3		
46	17	5		
47	20	3		
48	12	4		
49	14	1		
50	15	4		
51	14	3		
52	14	5		
53	10	1		
54	18	5		
55	11	3		
56	19	1		
57	10	4		
58	7	4		
59	8	3		
60	16	2		
61	20	5		
62	8	5		
63	14	2		
64	10	2		
65	15	3		
66	16	3		
67	15	3		
68	11	4		
69	12	5		
70	13	1		
71	13	3		
72	7	2		
73	11	1		
74	19	4		
75	16	2		
76	10	2		
77	16	2		
78	18	3		
79	11	5		
80	18	1		
81	19	1		
82	11	2		
83	8	1		
84	14	1		
85	14	2		
86	10	2		
87	11	1		
88	11	1		
89	18	2		
90	10	2		
91	7	5		
92	20	2		
93	19	3		
94	7	3		
95	15	2		
96	12	1		
97	10	5		
98	7	1		
99	19	3		
100	7	3		
101	16	1		
102	18	3		
103	20	3		
104	19	5		
105	17	4		
106	15	3		
107	11	4		
108	8	5		
109	8	1		
110	16	4		
111	11	5		
112	8	2		
113	17	2		
114	10	2		
115	14	3		
116	14	5		
117	8	3		
118	20	5		
119	14	2		
120	10	5		
121	16	4		
122	18	2		
123	15	5		
124	8	2		
125	16	4		
126	13	5		
127	9	4		
128	10	4		
129	18	3		
130	14	1		
131	10	1		
132	10	5		
133	10	1		
134	14	4		
135	8	4		
136	15	3		
137	19	3		
138	13	5		
139	14	2		
140	9	1		
141	9	5		
142	11	1		
143	19	3		
144	18	2		
145	9	1		
146	16	1		
147	14	3		
148	13	3		
149	20	1		
150	19	5		
151	12	4		
152	14	2		
153	18	3		
154	15	4		
155	20	2		
156	13	5		
157	9	5		
158	17	5		
159	10	4		
160	14	3		
161	8	1		
162	13	4		
163	17	5		
164	8	5		
165	9	2		
166	8	1		
167	8	3		
168	7	1		
169	17	5		
170	7	5		
171	10	5		
172	10	1		
173	16	5		
174	20	1		
175	17	3		
176	19	4		
177	13	3		
178	11	5		
179	15	3		
180	17	5		
181	13	4		
182	17	5		
183	10	5		
184	15	3		
185	9	5		
186	15	2		
187	18	3		
188	10	2		
189	16	2		
190	15	5		
191	10	3		
192	13	1		
193	16	5		
194	11	4		
195	12	3		
196	14	5		
197	10	2		
198	12	2		
199	17	3		
200	10	5		
201	10	1		
202	12	3		
203	14	2		
204	10	2		
205	17	1		
206	12	1		
207	10	3		
208	11	2		
209	18	2		
210	7	1		
211	8	4		
212	12	5		
213	17	5		
214	20	2		
215	10	1		
216	17	2		
217	16	2		
218	18	3		
219	10	1		
220	20	1		
221	19	1		
222	14	3		
223	13	2		
224	9	3		
225	8	3		
226	9	2		
227	18	1		
228	17	1		
229	16	4		
230	18	4		
231	13	1		
232	11	2		
233	16	1		
234	8	3		
235	16	4		
236	11	3		
237	8	3		
238	20	1		
239	9	1		
240	20	2		
241	14	1		
242	12	4		
243	14	4		
244	12	3		
245	12	1		
246	19	2		
247	13	2		
248	20	3		
249	14	1		
250	18	5		
251	11	2		
252	16	4		
253	13	1		
254	16	1		
255	19	2		
256	15	2		
257	19	3		
258	19	5		
259	19	5		
260	8	2		
261	14	2		
262	7	2		
263	9	1		
264	15	2		
265	7	2		
266	7	3		
267	8	5		
268	14	5		
269	16	4		
270	13	3		
271	10	2		
272	7	4		
273	13	4		
274	7	3		
275	15	2		
276	19	3		
277	13	2		
278	14	4		
279	7	1		
280	13	2		
281	14	5		
282	9	4		
283	8	2		
284	19	5		
285	15	5		
286	10	1		
287	20	4		
288	11	1		
289	11	4		
290	10	1		
291	19	5		
292	7	4		
293	12	5		
294	17	5		
295	15	5		
296	13	1		
297	7	3		
298	7	3		
299	20	3		
300	16	3		
301	15	4		
302	12	4		
303	9	2		
304	14	5		
305	19	2		
306	7	5		
307	18	1		
308	12	3		
309	14	1		
310	11	3		
311	19	1		
312	8	4		
313	12	4		
314	10	3		
315	9	3		
316	13	1		
317	9	3		
318	11	3		
319	14	4		
320	16	2		
321	9	4		
322	8	3		
323	18	4		
324	15	3		
325	20	1		
326	16	3		
327	8	4		
328	16	1		
329	7	2		
330	16	4		
331	20	3		
332	9	2		
333	9	2		
334	16	1		
335	20	1		
336	13	5		
337	9	2		
338	12	5		
339	16	3		
340	17	1		
341	17	1		
342	8	1		
343	20	2		
344	18	5		
345	12	3		
346	11	1		
347	10	5		
348	11	3		
349	14	3		
350	11	4		
351	12	5		
352	18	5		
353	19	1		
354	9	3		
355	10	4		
356	8	2		
357	12	1		
358	12	4		
359	16	4		
360	19	1		
361	17	2		
362	13	5		
363	12	3		
364	11	3		
365	18	4		
366	13	5		
367	9	3		
368	14	4		
369	14	4		
370	19	3		
371	10	1		
372	20	4		
373	7	1		
374	18	4		
375	15	2		
376	7	4		
377	10	1		
378	13	3		
379	12	2		
380	16	4		
381	16	3		
382	8	5		
383	19	5		
384	14	3		
385	16	4		
386	20	1		
387	14	1		
388	17	2		
389	14	5		
390	7	1		
391	20	2		
392	17	3		
393	10	5		
394	8	3		
395	10	1		
396	19	4		
397	13	2		
398	9	5		
399	8	4		
400	14	4		
401	17	1		
402	16	3		
403	19	3		
404	17	3		
405	16	5		
406	17	2		
407	16	4		
408	12	2		
409	17	3		
410	16	1		
411	12	3		
412	20	4		
413	14	3		
414	12	1		
415	9	5		
416	14	2		
417	20	4		
418	16	3		
419	10	4		
420	17	4		
421	8	5		
422	14	2		
423	12	3		
424	19	5		
425	18	3		
426	15	2		
427	9	3		
428	8	1		
429	11	4		
430	7	5		
431	19	5		
432	18	4		
433	20	2		
434	17	3		
435	11	1		
436	10	1		
437	7	2		
438	18	5		
439	18	2		
440	16	5		
441	11	3		
442	16	2		
443	19	1		
444	9	4		
445	14	1		
446	13	1		
447	14	4		
448	20	5		
449	17	4		
450	20	1		
451	7	2		
452	12	3		
453	19	1		
454	16	1		
455	7	5		
456	18	4		
457	16	2		
458	13	1		
459	20	4		
460	10	2		
461	11	3		
462	7	3		
463	7	1		
464	20	4		
465	20	4		
466	16	4		
467	7	4		
468	7	4		
469	13	5		
470	10	2		
471	17	5		
472	16	3		
473	12	2		
474	18	3		
475	12	3		
476	20	3		
477	16	5		
478	13	5		
479	14	2		
480	15	1		
481	18	5		
482	11	4		
483	7	3		
484	9	5		
485	11	1		
486	13	3		
487	13	4		
488	15	1		
489	18	2		
490	7	3		
491	13	5		
492	20	3		
493	17	4		
494	8	3		
495	20	1		
496	8	1		
497	14	5		
498	11	3		
499	19	4		
500	16	2		
0	3	2	2	3
3	0	3	4	5
5	4	0	4	1
1	5	4	0	1
3	2	4	5	0
