200	5	3
1	11	1
2	12	3
3	13	2
4	11	2
5	14	1
6	8	2
7	20	1
8	17	2
9	9	3
10	16	1
11	18	1
12	20	1
13	15	2
14	11	1
15	13	3
16	10	3
17	15	3
18	15	3
19	16	1
20	17	3
21	9	2
22	13	2
23	7	1
24	17	1
25	17	3
26	19	1
27	10	2
28	7	2
29	7	1
30	7	3
31	17	2
32	10	2
33	7	1
34	18	3
35	15	2
36	10	1
37	16	2
38	16	2
39	20	1
40	11	2
41	17	2
42	17	3
43	13	2
44	15	2
45	15	1
46	12	2
47	12	1
48	8	3
49	7	2
50	9	1
51	9	2
52	16	1
53	20	1
54	20	3
55	19	1
56	12	3
57	15	2
58	12	3
59	18	2
60	18	1
61	15	1
62	10	3
63	7	2
64	7	2
65	18	2
66	12	1
67	14	3
68	15	2
69	9	3
70	16	3
71	10	1
72	9	1
73	11	1
74	10	2
75	10	2
76	18	2
77	14	2
78	7	3
79	19	2
80	17	2
81	17	3
82	15	3
83	15	2
84	7	1
85	12	1
86	17	1
87	10	2
88	18	1
89	19	3
90	14	3
91	16	2
92	9	3
93	20	3
94	17	2
95	9	1
96	14	1
97	12	3
98	13	3
99	15	2
100	8	1
101	9	1
102	14	2
103	19	2
104	20	1
105	20	2
106	20	1
107	18	2
108	19	1
109	9	1
110	12	1
111	13	1
112	18	1
113	12	3
114	19	2
115	7	2
116	10	2
117	18	3
118	11	1
119	9	2
120	15	3
121	9	2
122	20	3
123	17	1
124	18	1
125	12	3
126	12	3
127	14	2
128	13	1
129	8	1
130	15	1
131	14	1
132	14	2
133	15	1
134	7	1
135	8	2
136	16	3
137	9	3
138	18	3
139	19	2
140	15	1
141	11	1
142	18	3
143	14	2
144	7	3
145	13	1
146	14	3
147	16	3
148	16	3
149	19	2
150	8	2
151	15	3
152	9	1
153	18	3
154	11	2
155	14	1
156	8	2
157	17	2
158	19	2
159	18	2
160	18	2
161	7	1
162	19	1
163	12	3
164	19	2
165	10	3
166	12	3
167	14	3
168	10	2
169	19	3
170	8	2
171	8	1
172	20	2
173	8	1
174	15	1
175	14	3
176	15	1
177	11	3
178	15	2
179	18	1
180	9	3
181	18	1
182	13	2
183	13	2
184	16	3
185	17	3
186	13	2
187	13	1
188	14	3
189	16	1
190	7	1
191	19	3
192	9	3
193	7	1
194	17	2
195	10	2
196	9	1
197	18	1
198	20	2
199	19	1
200	14	3
0	3	2
1	0	3
5	4	0
