1000	10	3
1	13	3
2	13	3
3	20	2
4	7	2
5	17	2
6	8	1
7	20	3
8	12	2
9	11	2
10	13	2
11	7	2
12	8	1
13	16	3
14	16	3
15	12	2
16	15	2
17	7	2
18	18	2
19	12	3
20	10	3
21	14	3
22	15	1
23	10	2
24	10	3
25	20	3
26	9	1
27	17	3
28	12	3
29	12	1
30	16	2
31	12	2
32	11	3
33	19	1
34	8	2
35	19	2
36	19	1
37	7	2
38	16	1
39	20	1
40	14	2
41	16	1
42	14	1
43	16	3
44	16	1
45	9	2
46	18	3
47	13	1
48	10	1
49	11	2
50	20	3
51	7	2
52	12	2
53	7	3
54	18	2
55	16	2
56	12	2
57	10	1
58	9	2
59	7	2
60	15	1
61	11	2
62	16	3
63	14	1
64	19	3
65	9	2
66	17	3
67	16	2
68	19	3
69	14	2
70	17	1
71	13	1
72	12	1
73	10	3
74	15	3
75	20	1
76	10	1
77	19	2
78	15	2
79	15	3
80	16	1
81	11	1
82	8	2
83	14	3
84	8	3
85	14	2
86	18	1
87	15	2
88	12	2
89	17	3
90	9	2
91	9	2
92	7	2
93	9	1
94	9	2
95	15	2
96	14	2
97	12	2
98	16	3
99	13	2
100	7	2
101	20	1
102	16	3
103	14	3
104	19	1
105	7	3
106	19	3
107	13	3
108	13	3
109	9	3
110	9	3
111	13	3
112	16	1
113	8	3
114	12	2
115	10	2
116	7	3
117	7	3
118	7	3
119	8	3
120	19	3
121	17	3
122	12	3
123	18	1
124	13	2
125	11	2
126	16	3
127	7	2
128	18	2
129	18	2
130	7	1
131	15	1
132	13	3
133	8	2
134	11	2
135	16	2
136	11	3
137	12	1
138	11	1
139	17	2
140	12	1
141	10	2
142	14	3
143	16	2
144	13	1
145	9	2
146	10	3
147	11	1
148	7	1
149	15	3
150	14	3
151	13	3
152	7	3
153	17	1
154	19	3
155	12	3
156	7	3
157	19	1
158	14	1
159	17	1
160	14	2
161	13	1
162	20	1
163	19	3
164	8	1
165	17	3
166	14	2
167	19	1
168	8	3
169	17	3
170	17	2
171	10	2
172	14	1
173	17	2
174	17	2
175	16	1
176	17	1
177	14	2
178	11	2
179	15	1
180	17	3
181	20	3
182	16	1
183	9	2
184	15	2
185	20	2
186	13	3
187	15	3
188	19	3
189	19	2
190	7	3
191	15	1
192	11	1
193	7	1
194	19	3
195	18	2
196	12	1
197	10	3
198	20	3
199	14	2
200	9	3
201	13	1
202	11	3
203	16	2
204	15	3
205	15	2
206	11	3
207	19	2
208	20	3
209	8	2
210	13	3
211	10	3
212	16	1
213	15	3
214	19	1
215	7	3
216	8	2
217	20	3
218	16	2
219	18	2
220	20	3
221	20	1
222	15	2
223	13	2
224	16	2
225	10	1
226	16	2
227	9	2
228	9	3
229	12	2
230	12	2
231	8	2
232	20	2
233	15	1
234	7	1
235	15	3
236	10	1
237	11	1
238	8	2
239	16	3
240	18	1
241	10	2
242	18	3
243	15	1
244	10	2
245	19	3
246	13	2
247	7	3
248	14	1
249	14	3
250	11	2
251	8	3
252	17	3
253	8	2
254	12	2
255	13	1
256	9	1
257	10	3
258	8	2
259	17	1
260	14	1
261	15	3
262	10	3
263	7	1
264	14	3
265	15	1
266	18	2
267	18	3
268	12	1
269	12	3
270	15	3
271	19	2
272	10	2
273	19	3
274	15	1
275	19	2
276	16	1
277	13	3
278	14	1
279	18	1
280	14	1
281	18	2
282	20	3
283	16	2
284	10	2
285	14	3
286	20	3
287	20	2
288	19	1
289	11	2
290	20	2
291	20	1
292	17	2
293	11	3
294	8	1
295	8	2
296	18	2
297	20	3
298	17	1
299	16	2
300	20	1
301	7	1
302	15	1
303	19	3
304	7	2
305	15	2
306	8	1
307	16	2
308	14	2
309	16	3
310	10	3
311	18	2
312	17	1
313	13	1
314	14	1
315	7	2
316	20	1
317	19	3
318	9	3
319	17	1
320	12	3
321	16	3
322	18	1
323	19	1
324	9	3
325	9	3
326	18	1
327	10	2
328	14	1
329	10	3
330	12	3
331	15	2
332	15	3
333	12	2
334	15	1
335	11	3
336	19	3
337	10	3
338	18	3
339	15	1
340	11	2
341	10	3
342	11	1
343	15	2
344	17	1
345	17	1
346	18	3
347	16	3
348	11	2
349	20	1
350	9	1
351	19	2
352	9	2
353	16	1
354	15	2
355	19	1
356	7	3
357	8	3
358	15	2
359	20	1
360	13	2
361	17	2
362	14	2
363	13	2
364	15	2
365	18	3
366	9	3
367	18	3
368	20	3
369	19	1
370	10	3
371	13	3
372	17	1
373	10	3
374	17	2
375	15	2
376	16	2
377	8	2
378	8	1
379	15	2
380	20	1
381	12	1
382	14	2
383	20	2
384	8	2
385	20	3
386	19	3
387	20	3
388	12	1
389	20	3
390	13	1
391	18	1
392	11	3
393	17	2
394	20	3
395	13	1
396	10	1
397	19	2
398	9	2
399	8	1
400	20	1
401	17	2
402	10	1
403	19	2
404	17	2
405	8	3
406	12	2
407	16	1
408	17	2
409	18	2
410	11	2
411	16	3
412	10	1
413	20	1
414	18	2
415	8	1
416	16	1
417	20	1
418	16	2
419	11	3
420	9	2
421	19	3
422	15	3
423	12	2
424	15	3
425	8	2
426	18	3
427	19	3
428	11	3
429	15	2
430	14	1
431	9	1
432	19	3
433	13	2
434	11	3
435	18	2
436	18	1
437	14	1
438	19	3
439	19	1
440	20	3
441	12	3
442	8	1
443	9	3
444	8	1
445	19	2
446	18	1
447	10	1
448	8	3
449	20	2
450	9	1
451	14	3
452	15	2
453	15	3
454	7	1
455	19	3
456	18	2
457	20	3
458	15	2
459	17	2
460	15	3
461	14	3
462	16	3
463	11	2
464	19	3
465	7	2
466	8	2
467	20	1
468	20	2
469	8	1
470	8	3
471	11	1
472	16	3
473	7	1
474	15	1
475	7	3
476	8	1
477	16	3
478	8	1
479	10	3
480	8	2
481	8	3
482	9	2
483	15	2
484	18	2
485	8	3
486	7	2
487	18	1
488	13	2
489	17	1
490	11	2
491	19	3
492	12	3
493	17	1
494	11	1
495	11	3
496	13	1
497	20	3
498	8	2
499	12	2
500	12	2
501	18	1
502	14	3
503	12	3
504	20	1
505	17	1
506	12	3
507	13	3
508	8	1
509	8	1
510	7	3
511	12	3
512	10	3
513	13	2
514	16	2
515	8	1
516	15	1
517	11	2
518	17	1
519	15	2
520	14	3
521	11	2
522	14	3
523	10	2
524	13	1
525	19	3
526	9	3
527	18	3
528	16	2
529	14	3
530	17	3
531	20	1
532	15	3
533	11	3
534	11	2
535	10	3
536	7	3
537	17	3
538	11	1
539	17	2
540	19	1
541	13	2
542	20	2
543	8	2
544	17	2
545	19	2
546	12	3
547	7	2
548	9	1
549	12	3
550	16	3
551	17	1
552	9	1
553	8	3
554	15	1
555	16	2
556	11	1
557	10	1
558	13	3
559	20	2
560	18	3
561	19	2
562	19	2
563	8	1
564	14	1
565	13	3
566	11	2
567	15	3
568	11	2
569	19	2
570	16	1
571	19	2
572	13	1
573	16	1
574	12	3
575	12	3
576	14	3
577	18	1
578	20	2
579	7	3
580	19	3
581	10	3
582	14	3
583	14	2
584	13	1
585	17	2
586	14	3
587	14	1
588	12	1
589	7	3
590	13	2
591	12	1
592	16	3
593	20	3
594	14	3
595	16	1
596	15	2
597	19	3
598	19	1
599	19	1
600	9	3
601	12	2
602	8	1
603	18	2
604	14	3
605	10	1
606	18	2
607	9	2
608	12	1
609	10	3
610	20	2
611	20	3
612	7	3
613	16	2
614	19	1
615	9	2
616	18	1
617	15	2
618	18	3
619	15	3
620	17	1
621	12	2
622	10	2
623	9	3
624	15	1
625	9	2
626	13	3
627	19	1
628	7	3
629	19	2
630	18	3
631	9	2
632	11	3
633	10	2
634	20	1
635	7	2
636	20	2
637	8	3
638	18	2
639	12	1
640	19	3
641	20	2
642	7	2
643	9	1
644	17	2
645	7	3
646	7	1
647	15	3
648	16	1
649	13	3
650	18	2
651	18	1
652	20	2
653	18	2
654	9	3
655	17	3
656	12	1
657	11	3
658	7	2
659	20	1
660	13	1
661	14	3
662	10	3
663	10	3
664	12	1
665	16	2
666	8	2
667	13	1
668	16	3
669	14	3
670	13	2
671	17	3
672	18	2
673	10	1
674	8	2
675	10	2
676	10	1
677	20	1
678	15	3
679	7	1
680	10	2
681	16	3
682	20	2
683	17	1
684	10	3
685	19	1
686	10	2
687	10	1
688	19	2
689	17	3
690	13	3
691	8	1
692	8	3
693	11	2
694	18	2
695	15	2
696	7	3
697	16	3
698	15	3
699	18	1
700	15	2
701	11	2
702	7	3
703	14	1
704	13	2
705	14	2
706	18	2
707	8	1
708	18	3
709	11	1
710	14	1
711	20	2
712	17	2
713	18	1
714	18	3
715	15	2
716	20	1
717	14	1
718	11	3
719	12	1
720	17	1
721	18	1
722	7	1
723	17	2
724	20	1
725	13	1
726	17	1
727	11	1
728	7	2
729	16	2
730	19	2
731	10	3
732	9	2
