200	3	5		
1	20	5		
2	9	1		
3	19	5		
4	7	2		
5	12	5		
6	18	5		
7	18	5		
8	12	4		
9	16	5		
10	16	5		
11	15	2		
12	15	2		
13	7	2		
14	9	4		
15	19	5		
16	13	4		
17	16	2		
18	14	1		
19	20	3		
20	8	3		
21	12	5		
22	9	1		
23	15	5		
24	20	3		
25	19	4		
26	10	4		
27	17	4		
28	14	5		
29	16	2		
30	19	5		
31	15	2		
32	11	5		
33	13	2		
34	16	2		
35	17	2		
36	10	1		
37	10	2		
38	7	3		
39	8	2		
40	10	4		
41	12	1		
42	15	2		
43	13	2		
44	20	5		
45	8	3		
46	12	3		
47	15	5		
48	20	1		
49	11	3		
50	20	5		
51	10	5		
52	12	3		
53	10	1		
54	8	4		
55	16	1		
56	13	1		
57	13	5		
58	16	1		
59	11	5		
60	19	3		
61	15	4		
62	14	1		
63	11	1		
64	18	4		
65	16	5		
66	12	3		
67	17	4		
68	17	3		
69	20	5		
70	20	2		
71	7	1		
72	14	3		
73	13	2		
74	15	1		
75	15	5		
76	11	1		
77	10	3		
78	13	3		
79	11	1		
80	15	3		
81	8	3		
82	15	1		
83	11	4		
84	12	4		
85	9	1		
86	8	1		
87	16	5		
88	9	4		
89	9	3		
90	19	4		
91	16	4		
92	12	1		
93	14	5		
94	10	2		
95	11	2		
96	7	1		
97	15	5		
98	17	5		
99	14	1		
100	15	2		
101	7	1		
102	9	1		
103	14	4		
104	17	3		
105	20	4		
106	14	4		
107	20	5		
108	12	2		
109	16	3		
110	14	1		
111	11	4		
112	9	4		
113	20	3		
114	12	4		
115	13	1		
116	19	5		
117	16	1		
118	15	2		
119	15	4		
120	11	1		
121	10	2		
122	9	4		
123	20	2		
124	17	3		
125	8	4		
126	10	1		
127	14	3		
128	18	5		
129	13	2		
130	19	2		
131	14	5		
132	19	2		
133	13	1		
134	9	3		
135	9	4		
136	11	5		
137	16	5		
138	17	4		
139	12	5		
140	11	3		
141	16	2		
142	7	4		
143	10	4		
144	16	4		
145	13	5		
146	15	1		
147	8	3		
148	9	2		
149	17	4		
150	10	1		
151	16	1		
152	18	4		
153	17	2		
154	10	5		
155	7	2		
156	11	2		
157	17	1		
158	10	4		
159	20	2		
160	9	1		
161	18	5		
162	7	5		
163	14	4		
164	20	5		
165	15	5		
166	15	3		
167	16	2		
168	12	3		
169	20	5		
170	17	4		
171	14	4		
172	17	2		
173	17	2		
174	20	4		
175	12	1		
176	7	1		
177	17	5		
178	18	2		
179	13	5		
180	8	2		
181	9	5		
182	20	3		
183	12	4		
184	16	1		
185	20	2		
186	20	2		
187	19	4		
188	10	3		
189	19	2		
190	19	3		
191	13	4		
192	19	2		
193	16	1		
194	14	2		
195	7	5		
196	19	2		
197	10	1		
198	14	5		
199	13	3		
200	9	1		
0	4	4	3	4
2	0	2	2	1
3	4	0	2	5
4	4	4	0	2
4	3	1	4	0
