200	5	5		
1	16	1		
2	17	5		
3	9	4		
4	7	2		
5	10	3		
6	15	1		
7	16	1		
8	14	2		
9	8	5		
10	20	4		
11	19	5		
12	14	5		
13	15	2		
14	18	2		
15	19	1		
16	19	4		
17	16	2		
18	13	4		
19	11	5		
20	14	5		
21	19	4		
22	9	1		
23	15	1		
24	16	1		
25	15	5		
26	13	1		
27	8	5		
28	14	5		
29	19	3		
30	11	5		
31	20	1		
32	18	2		
33	19	1		
34	9	5		
35	12	3		
36	9	1		
37	11	4		
38	17	2		
39	19	3		
40	19	2		
41	8	2		
42	15	4		
43	11	3		
44	10	5		
45	19	3		
46	14	3		
47	10	4		
48	10	1		
49	12	1		
50	15	5		
51	16	3		
52	12	1		
53	12	4		
54	11	5		
55	10	3		
56	10	3		
57	9	5		
58	7	2		
59	7	1		
60	9	3		
61	7	5		
62	7	2		
63	16	2		
64	14	5		
65	13	3		
66	16	4		
67	9	2		
68	9	5		
69	12	3		
70	11	1		
71	9	2		
72	7	1		
73	16	5		
74	13	4		
75	18	2		
76	12	4		
77	7	5		
78	10	3		
79	11	4		
80	12	2		
81	11	1		
82	8	4		
83	14	4		
84	12	5		
85	15	1		
86	10	2		
87	13	4		
88	18	1		
89	18	2		
90	17	4		
91	19	4		
92	13	1		
93	8	4		
94	12	3		
95	9	1		
96	20	5		
97	9	2		
98	17	5		
99	15	4		
100	19	4		
101	10	3		
102	16	2		
103	13	1		
104	8	2		
105	19	5		
106	17	3		
107	17	3		
108	16	5		
109	14	4		
110	13	3		
111	20	2		
112	12	3		
113	8	1		
114	10	1		
115	7	5		
116	20	3		
117	10	2		
118	12	4		
119	12	4		
120	13	5		
121	13	4		
122	13	2		
123	15	1		
124	13	5		
125	10	1		
126	20	1		
127	9	4		
128	10	4		
129	16	4		
130	9	1		
131	14	3		
132	19	5		
133	13	1		
134	16	1		
135	7	3		
136	9	3		
137	10	5		
138	10	5		
139	19	1		
140	13	3		
141	7	5		
142	9	1		
143	14	1		
144	14	5		
145	10	2		
146	10	2		
147	16	1		
148	18	1		
149	12	5		
150	20	5		
151	7	4		
152	19	4		
153	7	5		
154	14	4		
155	12	1		
156	11	5		
157	9	1		
158	17	5		
159	19	2		
160	11	3		
161	14	2		
162	16	2		
163	20	3		
164	8	1		
165	18	3		
166	11	4		
167	10	2		
168	8	1		
169	11	1		
170	14	2		
171	8	2		
172	16	3		
173	13	5		
174	15	1		
175	13	3		
176	15	5		
177	15	3		
178	11	2		
179	17	5		
180	14	1		
181	13	2		
182	16	2		
183	20	4		
184	7	3		
185	9	4		
186	16	5		
187	17	4		
188	19	4		
189	11	1		
190	19	2		
191	17	3		
192	7	1		
193	14	2		
194	9	3		
195	20	5		
196	14	4		
197	11	4		
198	16	1		
199	10	3		
200	17	4		
0	1	2	2	1
1	0	1	3	4
5	4	0	5	2
2	2	4	0	1
2	5	1	2	0
