500	5	5		
1	14	3		
2	18	2		
3	16	2		
4	7	2		
5	13	2		
6	11	4		
7	9	2		
8	16	2		
9	17	3		
10	19	5		
11	15	1		
12	7	5		
13	20	5		
14	19	1		
15	19	1		
16	7	3		
17	16	4		
18	16	3		
19	7	2		
20	13	2		
21	8	5		
22	19	5		
23	19	3		
24	20	4		
25	19	2		
26	13	3		
27	19	2		
28	15	5		
29	17	5		
30	18	4		
31	16	4		
32	8	2		
33	15	4		
34	18	5		
35	7	2		
36	17	2		
37	16	1		
38	10	5		
39	7	2		
40	7	4		
41	11	5		
42	7	1		
43	10	1		
44	8	2		
45	8	3		
46	16	3		
47	10	4		
48	14	4		
49	20	4		
50	11	5		
51	8	1		
52	7	2		
53	20	2		
54	8	5		
55	14	4		
56	7	4		
57	19	1		
58	14	4		
59	17	3		
60	20	5		
61	15	3		
62	15	3		
63	8	1		
64	16	4		
65	9	3		
66	7	1		
67	8	4		
68	8	2		
69	15	3		
70	15	2		
71	15	4		
72	15	5		
73	13	1		
74	13	1		
75	9	4		
76	19	4		
77	12	1		
78	19	2		
79	16	1		
80	7	4		
81	13	3		
82	10	5		
83	14	3		
84	18	2		
85	20	2		
86	12	3		
87	7	3		
88	18	5		
89	16	1		
90	11	3		
91	11	5		
92	18	4		
93	10	1		
94	12	5		
95	19	4		
96	14	2		
97	12	1		
98	20	2		
99	7	1		
100	15	4		
101	12	5		
102	17	4		
103	16	2		
104	19	4		
105	12	3		
106	13	2		
107	17	2		
108	15	4		
109	16	1		
110	18	5		
111	15	4		
112	12	3		
113	19	1		
114	18	1		
115	10	5		
116	7	5		
117	13	3		
118	8	2		
119	18	3		
120	14	1		
121	12	3		
122	13	5		
123	17	5		
124	20	2		
125	10	2		
126	17	3		
127	14	4		
128	11	1		
129	12	5		
130	8	5		
131	8	1		
132	18	5		
133	13	4		
134	13	4		
135	12	5		
136	14	1		
137	14	3		
138	7	3		
139	18	4		
140	17	5		
141	9	3		
142	13	3		
143	13	3		
144	8	3		
145	11	4		
146	17	4		
147	9	1		
148	8	4		
149	20	3		
150	14	5		
151	19	2		
152	15	2		
153	12	2		
154	17	1		
155	20	2		
156	19	5		
157	8	2		
158	9	2		
159	14	3		
160	13	5		
161	14	3		
162	15	3		
163	18	3		
164	16	3		
165	17	2		
166	15	2		
167	9	5		
168	13	4		
169	10	1		
170	15	1		
171	17	4		
172	11	4		
173	8	2		
174	9	5		
175	8	1		
176	13	5		
177	17	5		
178	12	2		
179	8	5		
180	14	1		
181	10	4		
182	19	2		
183	9	3		
184	7	5		
185	11	3		
186	9	1		
187	17	4		
188	18	3		
189	13	5		
190	12	5		
191	14	5		
192	16	1		
193	11	3		
194	20	2		
195	11	3		
196	8	1		
197	12	3		
198	12	1		
199	18	5		
200	16	2		
201	18	3		
202	9	3		
203	13	5		
204	11	4		
205	16	4		
206	11	5		
207	14	5		
208	20	2		
209	20	4		
210	14	4		
211	14	2		
212	17	4		
213	10	5		
214	17	1		
215	12	2		
216	10	2		
217	18	3		
218	19	4		
219	8	5		
220	20	2		
221	17	4		
222	8	4		
223	19	4		
224	15	4		
225	13	3		
226	10	5		
227	11	3		
228	20	1		
229	11	4		
230	13	1		
231	9	3		
232	12	1		
233	12	4		
234	11	3		
235	11	2		
236	14	4		
237	20	5		
238	16	5		
239	17	5		
240	10	2		
241	12	1		
242	14	3		
243	12	1		
244	8	5		
245	17	1		
246	9	3		
247	13	3		
248	13	4		
249	7	1		
250	18	3		
251	17	2		
252	8	2		
253	15	4		
254	10	2		
255	11	4		
256	15	1		
257	11	1		
258	8	2		
259	8	1		
260	8	3		
261	8	2		
262	11	4		
263	9	1		
264	9	4		
265	13	3		
266	12	1		
267	10	2		
268	8	4		
269	20	5		
270	12	4		
271	7	5		
272	17	3		
273	17	4		
274	15	1		
275	20	1		
276	10	1		
277	8	2		
278	13	5		
279	10	5		
280	13	2		
281	9	2		
282	18	4		
283	8	4		
284	18	2		
285	15	4		
286	19	5		
287	17	4		
288	8	2		
289	9	3		
290	19	1		
291	18	3		
292	20	2		
293	14	3		
294	8	4		
295	12	1		
296	14	2		
297	17	1		
298	7	2		
299	15	1		
300	13	4		
301	19	1		
302	9	3		
303	16	5		
304	18	4		
305	14	3		
306	10	5		
307	13	4		
308	16	2		
309	19	3		
310	19	2		
311	17	2		
312	10	1		
313	18	4		
314	12	4		
315	13	2		
316	17	4		
317	10	1		
318	12	4		
319	19	3		
320	12	5		
321	15	1		
322	19	5		
323	7	4		
324	19	3		
325	11	5		
326	15	4		
327	7	2		
328	20	4		
329	17	2		
330	8	4		
331	14	2		
332	17	1		
333	16	3		
334	18	2		
335	13	5		
336	13	3		
337	8	4		
338	16	5		
339	14	5		
340	8	1		
341	10	2		
342	12	2		
343	18	2		
344	14	2		
345	13	3		
346	10	4		
347	18	2		
348	17	5		
349	14	1		
350	20	2		
351	7	5		
352	7	2		
353	17	4		
354	16	2		
355	19	5		
356	17	1		
357	18	1		
358	19	2		
359	10	3		
360	16	2		
361	19	5		
362	12	5		
363	11	2		
364	14	4		
365	19	4		
366	18	5		
367	20	3		
368	17	3		
369	17	3		
370	14	5		
371	20	2		
372	16	2		
373	13	2		
374	17	2		
375	17	1		
376	16	1		
377	11	1		
378	14	4		
379	9	2		
380	18	5		
381	19	4		
382	20	5		
383	11	1		
384	20	4		
385	17	5		
386	19	1		
387	16	5		
388	8	2		
389	9	5		
390	19	4		
391	20	2		
392	7	5		
393	19	4		
394	19	4		
395	14	1		
396	12	4		
397	20	4		
398	20	5		
399	15	4		
400	7	2		
401	13	3		
402	13	2		
403	7	5		
404	9	3		
405	18	1		
406	9	5		
407	13	5		
408	14	5		
409	10	5		
410	17	5		
411	15	2		
412	8	5		
413	11	5		
414	12	3		
415	10	2		
416	9	2		
417	15	1		
418	17	5		
419	17	3		
420	18	4		
421	7	5		
422	17	3		
423	14	4		
424	11	1		
425	15	3		
426	15	2		
427	15	3		
428	15	2		
429	8	2		
430	16	2		
431	12	5		
432	7	1		
433	7	5		
434	16	3		
435	15	1		
436	13	5		
437	12	2		
438	15	1		
439	14	3		
440	7	2		
441	11	3		
442	7	4		
443	15	1		
444	11	3		
445	9	4		
446	7	4		
447	18	4		
448	20	5		
449	10	2		
450	13	5		
451	13	1		
452	13	3		
453	12	2		
454	12	2		
455	19	3		
456	19	1		
457	7	1		
458	19	5		
459	9	5		
460	15	1		
461	7	3		
462	19	1		
463	18	3		
464	10	4		
465	11	5		
466	18	5		
467	11	2		
468	20	2		
