500	3	5		
1	20	4		
2	18	2		
3	13	3		
4	12	2		
5	10	2		
6	14	2		
7	18	2		
8	12	5		
9	14	4		
10	17	5		
11	10	2		
12	9	3		
13	15	5		
14	19	3		
15	12	2		
16	8	1		
17	10	1		
18	7	1		
19	15	2		
20	19	1		
21	9	5		
22	15	5		
23	12	1		
24	14	2		
25	17	1		
26	12	4		
27	13	4		
28	20	3		
29	15	4		
30	17	4		
31	16	1		
32	16	2		
33	19	5		
34	9	4		
35	8	3		
36	13	2		
37	8	1		
38	9	5		
39	10	5		
40	9	5		
41	20	2		
42	17	3		
43	12	1		
44	13	2		
45	8	2		
46	8	4		
47	10	2		
48	15	2		
49	8	5		
50	13	2		
51	13	5		
52	17	4		
53	17	4		
54	7	1		
55	17	4		
56	7	2		
57	11	2		
58	11	2		
59	13	1		
60	12	4		
61	12	5		
62	13	2		
63	12	1		
64	12	1		
65	15	5		
66	9	2		
67	12	1		
68	15	4		
69	17	4		
70	19	3		
71	8	5		
72	8	1		
73	19	4		
74	11	1		
75	18	3		
76	13	1		
77	19	4		
78	9	1		
79	13	1		
80	19	3		
81	20	5		
82	14	4		
83	17	1		
84	12	4		
85	14	3		
86	17	3		
87	8	2		
88	7	3		
89	15	3		
90	15	2		
91	18	1		
92	20	5		
93	14	2		
94	19	5		
95	7	2		
96	8	2		
97	13	1		
98	15	4		
99	18	2		
100	17	4		
101	7	4		
102	12	3		
103	20	1		
104	11	2		
105	19	1		
106	14	2		
107	19	3		
108	18	3		
109	16	3		
110	12	4		
111	16	1		
112	17	1		
113	10	1		
114	13	2		
115	11	4		
116	15	4		
117	12	1		
118	8	1		
119	14	3		
120	20	5		
121	8	2		
122	18	3		
123	11	4		
124	17	3		
125	19	1		
126	19	3		
127	14	5		
128	12	2		
129	11	1		
130	13	2		
131	18	5		
132	15	4		
133	20	5		
134	13	3		
135	18	4		
136	16	2		
137	18	5		
138	9	3		
139	9	3		
140	9	2		
141	10	2		
142	13	5		
143	16	5		
144	14	1		
145	13	4		
146	13	4		
147	11	5		
148	17	3		
149	8	5		
150	20	5		
151	15	5		
152	12	5		
153	11	5		
154	20	5		
155	16	1		
156	15	3		
157	14	3		
158	17	1		
159	12	4		
160	20	2		
161	10	4		
162	17	1		
163	7	3		
164	17	5		
165	8	2		
166	17	5		
167	10	5		
168	12	3		
169	17	1		
170	20	5		
171	12	2		
172	13	4		
173	18	1		
174	20	1		
175	9	5		
176	17	5		
177	20	3		
178	8	4		
179	13	5		
180	17	4		
181	7	4		
182	10	5		
183	19	4		
184	12	2		
185	7	5		
186	13	5		
187	10	1		
188	8	4		
189	7	5		
190	14	4		
191	9	5		
192	9	2		
193	14	3		
194	10	1		
195	10	5		
196	12	2		
197	8	4		
198	11	2		
199	12	3		
200	20	4		
201	16	1		
202	15	1		
203	9	3		
204	15	2		
205	20	4		
206	11	5		
207	9	4		
208	8	2		
209	13	3		
210	15	2		
211	7	4		
212	15	3		
213	9	5		
214	15	4		
215	14	5		
216	14	5		
217	17	5		
218	7	3		
219	14	3		
220	8	1		
221	8	2		
222	20	4		
223	20	3		
224	17	3		
225	19	1		
226	15	1		
227	12	5		
228	20	4		
229	10	2		
230	8	1		
231	19	5		
232	19	2		
233	9	2		
234	17	2		
235	17	4		
236	8	4		
237	19	5		
238	9	3		
239	15	1		
240	12	4		
241	17	4		
242	12	2		
243	17	2		
244	19	5		
245	18	3		
246	20	3		
247	13	2		
248	11	5		
249	10	5		
250	16	5		
251	17	3		
252	20	4		
253	10	1		
254	18	4		
255	13	2		
256	13	1		
257	15	3		
258	17	2		
259	13	3		
260	20	4		
261	16	4		
262	19	5		
263	8	4		
264	17	5		
265	17	5		
266	14	4		
267	18	4		
268	7	2		
269	7	5		
270	20	2		
271	14	4		
272	17	4		
273	13	1		
274	18	3		
275	16	3		
276	8	2		
277	11	5		
278	18	3		
279	16	5		
280	8	1		
281	18	3		
282	19	4		
283	10	3		
284	19	2		
285	15	1		
286	8	2		
287	20	2		
288	8	4		
289	20	4		
290	15	3		
291	14	4		
292	7	3		
293	20	1		
294	8	5		
295	18	4		
296	11	1		
297	12	4		
298	18	5		
299	17	3		
300	12	3		
301	17	2		
302	16	2		
303	17	5		
304	15	2		
305	10	2		
306	13	4		
307	20	2		
308	8	4		
309	16	1		
310	16	1		
311	15	1		
312	12	2		
313	20	5		
314	7	1		
315	7	5		
316	16	3		
317	16	2		
318	19	1		
319	9	4		
320	19	1		
321	18	2		
322	12	2		
323	20	3		
324	10	5		
325	20	2		
326	9	1		
327	18	3		
328	7	5		
329	16	2		
330	10	4		
331	14	4		
332	12	1		
333	16	1		
334	7	1		
335	9	3		
336	16	5		
337	19	4		
338	19	2		
339	13	3		
340	18	4		
341	12	5		
342	9	3		
343	10	3		
344	7	3		
345	19	1		
346	8	5		
347	10	3		
348	11	5		
349	13	4		
350	8	5		
351	18	5		
352	15	5		
353	17	2		
354	14	5		
355	8	3		
356	10	4		
357	20	3		
358	7	3		
359	17	1		
360	7	2		
361	20	4		
362	11	1		
363	16	5		
364	12	1		
365	16	3		
366	20	3		
367	20	1		
368	16	2		
369	15	4		
370	19	5		
371	20	4		
372	9	3		
373	15	3		
374	8	1		
375	13	3		
376	8	5		
377	17	5		
378	14	2		
379	9	3		
380	7	4		
381	7	5		
382	17	3		
383	14	3		
384	11	3		
385	15	2		
386	8	3		
387	16	5		
388	7	3		
389	14	1		
390	8	3		
391	15	4		
392	11	3		
393	20	5		
394	15	5		
395	12	4		
396	16	5		
397	14	5		
398	14	5		
399	16	1		
400	10	2		
401	14	5		
402	7	3		
403	11	5		
404	12	3		
405	10	4		
406	9	1		
407	7	3		
408	7	5		
409	14	3		
410	16	5		
411	10	4		
412	19	5		
413	14	2		
414	12	5		
415	15	3		
416	20	4		
417	10	2		
418	11	4		
419	11	4		
420	8	5		
421	13	1		
422	12	5		
423	15	3		
424	13	4		
425	7	2		
426	15	5		
427	18	4		
428	8	2		
429	20	4		
430	17	2		
431	9	4		
432	14	1		
433	17	1		
434	13	4		
435	11	2		
436	13	5		
437	17	4		
438	13	2		
439	10	2		
440	13	3		
441	16	4		
442	13	5		
443	11	3		
444	9	4		
445	10	1		
446	11	5		
447	9	1		
448	15	2		
449	18	2		
450	20	5		
451	18	3		
452	8	3		
453	9	2		
454	9	4		
455	14	1		
456	18	2		
457	16	1		
458	9	2		
459	9	2		
460	13	1		
461	16	5		
462	9	5		
463	13	2		
464	20	5		
465	19	2		
466	19	5		
467	8	2		
468	17	5		
469	10	3		
470	20	3		
471	7	1		
472	19	1		
473	8	3		
474	12	5		
475	8	5		
476	20	4		
477	16	3		
478	18	2		
479	8	3		
480	11	3		
481	16	1		
482	20	2		
483	12	5		
484	9	1		
485	11	1		
486	7	2		
487	16	2		
488	15	4		
489	18	4		
490	11	2		
491	14	3		
492	19	3		
493	14	2		
494	13	4		
495	17	4		
496	9	4		
497	7	1		
498	16	5		
499	19	1		
500	18	2		
0	1	5	1	3
4	0	2	2	4
2	5	0	5	4
2	1	5	0	2
1	5	5	5	0
