500	3	3
1	10	2
2	15	3
3	15	1
4	20	3
5	18	3
6	14	2
7	18	2
8	8	2
9	7	1
10	10	1
11	18	1
12	18	1
13	15	2
14	20	2
15	17	2
16	8	3
17	9	1
18	16	1
19	18	2
20	13	2
21	9	1
22	16	3
23	12	1
24	14	2
25	20	3
26	12	2
27	17	2
28	7	2
29	19	2
30	10	2
31	18	2
32	10	1
33	8	3
34	7	2
35	15	3
36	11	1
37	9	1
38	19	3
39	18	3
40	19	2
41	16	2
42	17	2
43	20	2
44	8	3
45	12	2
46	10	1
47	11	1
48	17	1
49	13	2
50	16	1
51	12	2
52	20	1
53	8	3
54	10	3
55	18	3
56	9	3
57	20	1
58	12	3
59	10	2
60	15	1
61	19	1
62	8	1
63	20	3
64	15	1
65	7	2
66	12	1
67	19	3
68	12	2
69	10	1
70	19	3
71	14	3
72	17	2
73	17	3
74	10	3
75	18	2
76	19	1
77	9	2
78	13	3
79	18	3
80	15	2
81	8	3
82	11	3
83	16	2
84	18	2
85	9	2
86	11	1
87	7	1
88	14	3
89	18	3
90	14	2
91	14	3
92	13	3
93	12	2
94	14	2
95	12	3
96	11	2
97	8	3
98	12	1
99	20	3
100	15	3
101	8	2
102	11	2
103	8	2
104	19	3
105	18	2
106	16	1
107	16	2
108	14	1
109	13	2
110	11	3
111	20	2
112	18	3
113	8	3
114	12	2
115	19	1
116	16	2
117	14	3
118	11	2
119	14	3
120	15	2
121	12	2
122	17	1
123	8	1
124	8	2
125	16	2
126	18	2
127	17	1
128	7	1
129	7	1
130	19	2
131	8	3
132	14	3
133	9	1
134	11	1
135	16	3
136	16	3
137	15	1
138	12	1
139	18	3
140	15	2
141	10	2
142	10	1
143	17	1
144	18	2
145	9	1
146	15	2
147	10	3
148	12	1
149	15	1
150	14	1
151	11	3
152	16	1
153	14	3
154	19	3
155	12	1
156	17	1
157	14	2
158	8	2
159	16	1
160	8	3
161	12	3
162	18	1
163	8	1
164	20	2
165	20	2
166	19	2
167	12	3
168	16	2
169	15	2
170	10	3
171	15	3
172	9	3
173	7	3
174	13	3
175	12	3
176	19	3
177	12	3
178	7	1
179	20	2
180	16	1
181	9	1
182	14	1
183	20	3
184	8	3
185	20	2
186	15	2
187	9	1
188	14	3
189	10	3
190	19	3
191	19	2
192	9	1
193	20	2
194	12	1
195	7	2
196	10	3
197	14	2
198	13	2
199	11	2
200	18	3
201	20	2
202	15	1
203	18	3
204	19	1
205	8	2
206	17	1
207	15	2
208	12	2
209	16	3
210	10	2
211	11	1
212	16	1
213	19	3
214	14	3
215	13	3
216	19	1
217	17	2
218	10	1
219	7	1
220	10	1
221	11	2
222	19	1
223	10	3
224	15	2
225	19	2
226	20	2
227	20	3
228	16	3
229	19	2
230	8	1
231	17	3
232	13	2
233	14	2
234	20	3
235	12	3
236	7	1
237	10	3
238	20	3
239	19	3
240	18	3
241	10	3
242	19	2
243	9	1
244	8	1
245	9	1
246	15	1
247	13	1
248	16	3
249	14	2
250	19	1
251	10	3
252	16	3
253	18	1
254	19	1
255	7	3
256	13	3
257	8	1
258	10	2
259	8	1
260	9	2
261	7	3
262	14	1
263	16	1
264	9	2
265	13	3
266	7	1
267	18	3
268	13	3
269	11	2
270	10	2
271	7	1
272	20	1
273	20	1
274	12	2
275	8	3
276	20	2
277	18	1
278	8	1
279	9	1
280	8	2
281	15	2
282	13	2
283	12	1
284	10	3
285	9	1
286	8	1
287	12	2
288	12	1
289	11	1
290	20	2
291	18	2
292	8	2
293	15	2
294	14	1
295	12	3
296	16	1
297	9	1
298	16	1
299	8	2
300	13	1
301	16	3
302	18	2
303	9	2
304	18	3
305	11	3
306	11	3
307	18	1
308	7	3
309	9	3
310	13	3
311	17	3
312	14	3
313	15	2
314	20	1
315	16	3
316	14	2
317	9	1
318	15	1
319	12	1
320	7	3
321	9	3
322	17	1
323	19	1
324	10	2
325	10	1
326	11	3
327	20	1
328	18	1
329	17	2
330	8	2
331	15	3
332	10	1
333	11	2
334	16	3
335	13	2
336	8	2
337	17	3
338	15	1
339	16	2
340	19	1
341	8	1
342	20	3
343	13	3
344	17	3
345	13	2
346	10	1
