500	10	3
1	10	3
2	15	2
3	14	2
4	17	1
5	13	1
6	14	1
7	13	2
8	18	3
9	18	1
10	19	3
11	10	2
12	16	1
13	13	1
14	12	1
15	19	2
16	14	2
17	19	3
18	8	3
19	12	1
20	12	1
21	17	3
22	9	2
23	15	3
24	9	1
25	14	2
26	15	3
27	12	1
28	20	1
29	19	2
30	20	2
31	20	2
32	19	2
33	20	2
34	7	3
35	16	3
36	19	1
37	16	2
38	9	2
39	11	3
40	16	2
41	15	1
42	14	1
43	19	2
44	7	1
45	15	3
46	10	1
47	16	1
48	11	2
49	13	3
50	13	2
51	9	3
52	13	1
53	11	2
54	17	3
55	19	3
56	9	3
57	12	2
58	11	3
59	13	3
60	7	2
61	19	2
62	10	2
63	12	3
64	10	2
65	20	3
66	12	2
67	19	1
68	15	2
69	13	3
70	13	1
71	15	2
72	17	1
73	13	2
74	9	3
75	11	3
76	10	2
77	12	2
78	8	3
79	11	3
80	12	3
81	9	3
82	9	1
83	7	2
84	19	2
85	19	1
86	16	2
87	10	1
88	12	1
89	12	1
90	19	3
91	9	1
92	14	3
93	19	2
94	18	3
95	18	3
96	15	1
97	14	3
98	12	1
99	19	1
100	7	3
101	17	3
102	10	3
103	10	1
104	13	2
105	15	1
106	12	3
107	20	3
108	18	2
109	17	1
110	19	1
111	7	3
112	10	2
113	19	1
114	17	3
115	9	1
116	17	1
117	12	3
118	11	3
119	8	3
120	12	3
121	20	3
122	19	1
123	16	2
124	20	2
125	20	3
126	7	2
127	19	3
128	7	1
129	20	2
130	10	2
131	16	1
132	20	3
133	13	3
134	9	1
135	12	1
136	16	1
137	8	2
138	9	1
139	14	2
140	11	1
141	13	1
142	17	1
143	17	3
144	7	3
145	12	1
146	10	1
147	15	3
148	13	2
149	14	1
150	15	1
151	9	2
152	8	2
153	11	2
154	13	1
155	20	1
156	17	3
157	12	2
158	8	3
159	16	3
160	11	1
161	14	3
162	12	3
163	10	2
164	16	1
165	20	1
166	13	1
167	12	2
168	8	3
169	13	3
170	9	3
171	18	3
172	8	2
173	16	3
174	8	3
175	19	2
176	11	3
177	15	2
178	11	2
179	16	1
180	17	2
181	14	2
182	7	3
183	10	3
184	9	2
185	10	3
186	20	1
187	15	3
188	15	2
189	9	1
190	16	3
191	14	3
192	20	3
193	19	1
194	8	3
195	17	3
196	14	3
197	14	3
198	15	3
199	19	3
200	16	1
201	18	1
202	19	2
203	20	3
204	10	1
205	9	1
206	9	2
207	7	3
208	15	2
209	16	1
210	15	1
211	14	1
212	19	3
213	8	1
214	19	3
215	20	1
216	15	3
217	11	3
218	7	2
219	10	2
220	14	2
221	19	1
222	16	1
223	8	2
224	17	2
225	11	3
226	10	1
227	9	2
228	19	3
229	19	1
230	19	1
231	15	1
232	17	2
233	12	1
234	13	2
235	12	2
236	9	1
237	11	2
238	8	3
239	19	3
240	15	3
241	16	3
242	13	1
243	15	2
244	20	1
245	10	2
