200	10	5		
1	8	2		
2	12	1		
3	9	4		
4	20	2		
5	12	4		
6	7	2		
7	16	5		
8	15	4		
9	7	1		
10	13	4		
11	15	3		
12	13	2		
13	14	4		
14	14	5		
15	20	2		
16	8	5		
17	11	3		
18	18	1		
19	12	2		
20	8	5		
21	10	4		
22	12	2		
23	12	5		
24	9	1		
25	20	3		
26	18	1		
27	13	4		
28	12	2		
29	18	3		
30	8	3		
31	14	4		
32	11	4		
33	7	2		
34	7	1		
35	8	3		
36	7	2		
37	18	3		
38	18	2		
39	14	5		
40	7	1		
41	14	2		
42	15	1		
43	7	2		
44	17	4		
45	8	3		
46	11	5		
47	14	3		
48	10	2		
49	8	4		
50	15	5		
51	17	1		
52	20	5		
53	8	5		
54	10	4		
55	13	4		
56	11	2		
57	20	3		
58	10	3		
59	13	1		
60	19	3		
61	12	3		
62	20	3		
63	15	1		
64	14	2		
65	12	2		
66	14	3		
67	16	5		
68	19	1		
69	8	3		
70	18	5		
71	20	5		
72	12	5		
73	7	2		
74	12	5		
75	12	1		
76	13	4		
77	13	5		
78	8	2		
79	9	3		
80	15	3		
81	13	3		
82	8	3		
83	8	5		
84	11	5		
85	14	3		
86	20	2		
87	18	1		
88	13	5		
89	16	2		
90	9	5		
91	16	1		
92	7	4		
93	18	5		
94	7	4		
95	16	3		
96	11	4		
97	8	2		
98	16	2		
99	15	4		
100	14	4		
101	20	4		
102	8	4		
103	14	2		
104	7	1		
105	7	1		
106	13	1		
107	20	3		
108	16	4		
109	12	4		
110	8	3		
111	19	3		
112	15	1		
113	11	3		
114	10	4		
115	14	3		
116	10	3		
117	19	4		
118	13	2		
119	9	1		
120	10	1		
121	9	1		
122	7	1		
123	7	2		
124	15	1		
125	8	4		
126	18	3		
127	7	5		
128	11	3		
129	8	2		
130	11	5		
131	19	4		
132	16	4		
133	17	3		
134	15	2		
135	10	5		
136	19	3		
137	9	2		
138	16	3		
139	10	3		
140	9	4		
141	11	4		
142	20	3		
143	11	1		
144	15	5		
145	16	5		
146	9	1		
147	7	2		
148	12	1		
149	9	5		
150	17	4		
151	9	2		
152	10	4		
153	15	2		
154	16	4		
155	9	5		
156	10	4		
157	14	5		
158	8	1		
159	18	1		
160	17	3		
161	13	2		
162	17	3		
163	17	2		
164	9	1		
165	19	5		
166	15	4		
167	18	1		
168	12	3		
169	16	3		
170	17	4		
171	12	5		
172	14	3		
173	11	2		
174	19	5		
175	17	5		
176	16	3		
177	11	5		
178	11	2		
179	11	5		
180	16	4		
181	16	1		
182	8	5		
183	12	5		
184	17	3		
185	8	2		
186	9	4		
187	9	1		
188	7	5		
189	14	3		
190	8	4		
191	11	2		
192	15	4		
193	14	3		
194	13	3		
195	10	4		
196	20	5		
197	11	2		
198	13	1		
199	15	3		
200	14	1		
0	6	5	7	5
5	0	6	5	5
5	5	0	5	6
7	7	5	0	9
7	5	9	8	0
